Grup,Code,Camp,Nom del camp,Context,Proposta,Instruccions
7-ELEMENT,DW-S01-EA71,Recessed_Frame,Marc rebaixat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
4-BIOARQ,DW-S01-EA19,Anatomical_Connection,Connexio anatomica,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
4-BIOARQ,DW-S01-EA19,Mummification,Momificacio,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
4-BIOARQ,DW-S01-EA19,Funerary_Bundles,Fardells funeraris,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
4-BIOARQ,DW-S01-EA19,Dispersed_Remains,Restes disperses,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
4-BIOARQ,DW-S01-EA19,Flexed_Position,Posicio flexionada,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
4-BIOARQ,DW-S01-EA19,Bone_Burning,Os cremat,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
3-MATERIALS,DW-S01-EA19,Mat_Textiles,Materials: textils,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA19,Mat_Wood,Materials: fusta,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA19,Mat_VegFiber,Materials: fibra vegetal,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA19,Mat_Ceramics,Materials: ceramica,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA19,Mat_Fauna,Materials: fauna,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA19,Mat_DeerAntler,Materials: banya de cervol,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA19,Mat_Other,Materials: altres,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
7-ELEMENT,DW-S01-EA19,Human_Remains,Restes humanes,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA72,Upper_Crown,Coronament (R),element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA72,Support_Modified,Suport modificat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
1-AUTOMATIC,DW-S01-EA36,Transverse_Beams,Bigues transversals (F),el sistema Sys_Platform esta en 'Absent',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
1-AUTOMATIC,DW-S01-EA36,Corbelled_Courses,Filades en voladis (G),el sistema Sys_Platform esta en 'Absent',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
6-MACONERIA,DW-S04-EA06,Mortar_Present,Morter present,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
6-MACONERIA,DW-S04-EA06,Chinking_Stones,Falques entre carreus,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
7-ELEMENT,DW-S04-EA08,Support_Modified,Suport modificat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
4-BIOARQ,DW-S01-EA50,Anatomical_Connection,Connexio anatomica,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
4-BIOARQ,DW-S01-EA50,Mummification,Momificacio,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
4-BIOARQ,DW-S01-EA50,Funerary_Bundles,Fardells funeraris,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
4-BIOARQ,DW-S01-EA50,Dispersed_Remains,Restes disperses,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
4-BIOARQ,DW-S01-EA50,Flexed_Position,Posicio flexionada,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
4-BIOARQ,DW-S01-EA50,Bone_Burning,Os cremat,Restes humanes = ENCARA BUIT,,"PRIMER ompli la fila 'Restes humanes' d'esta mateixa estructura (grup 7). Si alli poses 0, deixa esta cel.la buida i l'script hi posara el 0 de farciment; si poses 1, ompli aci amb: 0 = este fenomen no s'observa | 1 = s'observa | 9 = no avaluable."
3-MATERIALS,DW-S01-EA50,Mat_Textiles,Materials: textils,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA50,Mat_Wood,Materials: fusta,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA50,Mat_VegFiber,Materials: fibra vegetal,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA50,Mat_Ceramics,Materials: ceramica,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA50,Mat_Fauna,Materials: fauna,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA50,Mat_DeerAntler,Materials: banya de cervol,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA50,Mat_Other,Materials: altres,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
7-ELEMENT,DW-S01-EA50,Human_Remains,Restes humanes,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
6-MACONERIA,DW-S03-EA03,Chinking_Stones,Falques entre carreus,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
3-MATERIALS,DW-S04-EA01,Mat_Textiles,Materials: textils,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA01,Mat_Wood,Materials: fusta,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA01,Mat_VegFiber,Materials: fibra vegetal,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA01,Mat_Ceramics,Materials: ceramica,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA01,Mat_Fauna,Materials: fauna,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA01,Mat_DeerAntler,Materials: banya de cervol,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA01,Mat_Other,Materials: altres,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
1-AUTOMATIC,DW-S01-EA02,Corbelled_Courses,Filades en voladis (G),el sistema Sys_Platform esta en 'Absent',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
3-MATERIALS,DW-S01-EA18,Mat_Textiles,Materials: textils,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA18,Mat_Wood,Materials: fusta,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA18,Mat_VegFiber,Materials: fibra vegetal,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA18,Mat_Ceramics,Materials: ceramica,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA18,Mat_Fauna,Materials: fauna,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA18,Mat_DeerAntler,Materials: banya de cervol,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA18,Mat_Other,Materials: altres,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
7-ELEMENT,DW-S04-EA03,Platform_Surface,Superficie de plataforma (Z),el sistema Sys_Platform esta en 'Present partial' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
3-MATERIALS,DW-S04-EA03,Mat_Textiles,Materials: textils,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA03,Mat_Wood,Materials: fusta,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA03,Mat_VegFiber,Materials: fibra vegetal,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA03,Mat_Ceramics,Materials: ceramica,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA03,Mat_Fauna,Materials: fauna,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA03,Mat_DeerAntler,Materials: banya de cervol,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA03,Mat_Other,Materials: altres,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
6-MACONERIA,DW-S04-EA03,RockArt_Present,Art rupestre present,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
7-ELEMENT,DW-S04-EA03,Recessed_Frame,Marc rebaixat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
6-MACONERIA,DW-S06-EA02,Chinking_Stones,Falques entre carreus,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
7-ELEMENT,DW-S06-EA02,Recessed_Frame,Marc rebaixat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S04-EA18,Support_Modified,Suport modificat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
1-AUTOMATIC,DW-S01-EA08,Corbelled_Courses,Filades en voladis (G),el sistema Sys_Platform esta en 'Absent',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
1-AUTOMATIC,DW-S01-EA08,Sill,Llindar (N),el sistema Sys_Portal esta en 'Absent',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
1-AUTOMATIC,DW-S01-EA08,Jambs,Brancals (O),el sistema Sys_Portal esta en 'Absent',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
1-AUTOMATIC,DW-S01-EA08,Lintel,Dintell (Q),el sistema Sys_Portal esta en 'Absent',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
3-MATERIALS,DW-S01-EA08,Mat_Textiles,Materials: textils,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA08,Mat_Wood,Materials: fusta,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA08,Mat_VegFiber,Materials: fibra vegetal,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA08,Mat_Ceramics,Materials: ceramica,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA08,Mat_Fauna,Materials: fauna,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA08,Mat_DeerAntler,Materials: banya de cervol,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA08,Mat_Other,Materials: altres,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
7-ELEMENT,DW-S01-EA08,Support_Modified,Suport modificat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
6-MACONERIA,DW-S01-EA09,Chinking_Stones,Falques entre carreus,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
7-ELEMENT,DW-S01-EA09,Recessed_Frame,Marc rebaixat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
6-MACONERIA,DW-S01-EA10,Dec_Present,Decoracio present,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
7-ELEMENT,DW-S01-EA10,Recessed_Frame,Marc rebaixat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA10,Support_Modified,Suport modificat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Embedded_Base_Beams,Jasseres basals (A),el sistema Sys_Base esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Base_Level,Basament (B),el sistema Sys_Base esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Decorative_Socle,Socol decoratiu (C),el sistema Sys_Base esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Tie_Walls,Muret transversal (D),element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Timber_Brackets,Mensules (E),el sistema Sys_Platform esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Transverse_Beams,Bigues transversals (F),el sistema Sys_Platform esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Corbelled_Courses,Filades en voladis (G),el sistema Sys_Platform esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
1-AUTOMATIC,DW-S01-EA11,Interbody_Cornice,Cornisa intranivell (I),el sistema Sys_Interface esta en 'Absent',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
7-ELEMENT,DW-S01-EA11,Corner_Quoins,Cantoneres (J),el sistema Sys_Chamber esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Structural_Pilasters,Pilastres estructurals (K),el sistema Sys_Chamber esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Facade_Flank,Parament lateral de facana (L),el sistema Sys_Chamber esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Relief_Frieze,Fris decoratiu (M),el sistema Sys_Chamber esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Sill,Llindar (N),el sistema Sys_Portal esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Jambs,Brancals (O),el sistema Sys_Portal esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Lintel,Dintell (Q),el sistema Sys_Portal esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Upper_Crown,Coronament (R),element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Eave_Beam,Biga de rafec (S),el sistema Sys_Eave esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Eave_Surface,Superficie de rafec (T),el sistema Sys_Eave esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Return_Wall,Mur de retorn (V),el sistema Sys_Chamber esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
